temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,wet_bulb_temperature_2m,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,visibility,sunshine_duration,wind_speed_10m,wind_speed_80m,wind_speed_100m,wind_speed_120m,wind_speed_180m,wind_direction_10m,wind_direction_80m,wind_direction_100m,wind_direction_120m,wind_direction_180m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,shortwave_radiation_instant,direct_radiation_instant,diffuse_radiation_instant,direct_normal_irradiance_instant,terrestrial_radiation,terrestrial_radiation_instant,boundary_layer_height,total_column_integrated_water_vapour,cape,freezing_level_height,lifted_index,convective_inhibition,uv_index,uv_index_clear_sky,is_day,global_tilted_irradiance,latitude,longitude,city,time,elevation,ndvi,ndwi,ndbi,savi,bsi,red,green,blue,nir,swir,albedo,cloud_cover_sat
18.5,56,9.7,18.4,13.2,0.0,0.0,0.0,0.0,0,1020.2,1005.7,0,0,0,0,0.29,0.93,,3600.0,0.7,,0.7,,,360,,360,,,12.2,20.0,16.5,20.0,24.3,0.146,0.174,0.241,0.298,518.0,426.0,92.0,826.8,571.8,470.3,101.6,912.7,728.9,804.6,750.0,11.2,,,,,,,1,518.0,26.7829,80.8728,Lucknow,2000-01-01 10:00:00,122.15817,0.16945969,-0.18876049,0.0044543645,0.12275492,0.023504397,0.19876745,0.1900109,0.1771824,0.27847558,0.28067952,0.18791366,0.00056
18.6,56,9.7,18.4,13.3,0.0,0.0,0.0,0.0,0,1020.2,1006.7,1,0,0,0,0.29,0.95,,3600.0,1.3,,1.3,,,326,,326,,,12.2,19.9,16.3,19.8,24.0,0.144,0.174,0.243,0.304,521.0,428.0,93.0,831.2,574.8,472.2,102.6,917.1,728.4,803.6,765.0,11.5,,,,,,,1,521.0,26.873,80.9737,Lucknow,2000-01-01 10:00:00,122.15817,0.16945969,-0.18876049,0.0044543645,0.12275492,0.023504397,0.19876745,0.1900109,0.1771824,0.27847558,0.28067952,0.18791366,0.00056
18.7,56,9.8,18.5,13.4,0.0,0.0,0.0,0.0,0,1020.2,1006.9,1,0,0,0,0.29,0.94,,3600.0,1.3,,1.3,,,326,,326,,,12.2,20.0,16.4,19.9,24.2,0.147,0.175,0.244,0.305,521.0,428.0,93.0,830.9,575.0,472.4,102.6,917.0,728.6,804.1,765.0,11.5,,,,,,,1,521.0,26.828,80.9737,Lucknow,2000-01-01 10:00:00,122.15817,0.16945969,-0.18876049,0.0044543645,0.12275492,0.023504397,0.19876745,0.1900109,0.1771824,0.27847558,0.28067952,0.18791366,0.00056
18.5,56,9.7,18.3,13.2,0.0,0.0,0.0,0.0,0,1020.2,1005.3,0,0,0,0,0.29,0.93,,3600.0,0.7,,0.7,,,360,,360,,,12.2,20.0,16.5,20.0,24.3,0.146,0.174,0.241,0.298,518.0,426.0,92.0,828.3,571.9,470.3,101.6,914.5,727.5,803.3,750.0,11.2,,,,,,,1,518.0,26.828,80.8728,Lucknow,2000-01-01 10:00:00,122.15817,0.16945969,-0.18876049,0.0044543645,0.12275492,0.023504397,0.19876745,0.1900109,0.1771824,0.27847558,0.28067952,0.18791366,0.00056
18.5,56,9.7,18.2,13.2,0.0,0.0,0.0,0.0,0,1020.2,1005.4,1,0,0,0,0.29,0.93,,3600.0,1.3,,1.3,,,326,,326,,,12.2,20.0,16.5,20.0,24.3,0.146,0.174,0.241,0.298,521.0,428.0,93.0,830.9,575.0,472.4,102.6,917.0,728.6,804.1,765.0,11.5,,,,,,,1,521.0,26.828,80.9233,Lucknow,2000-01-01 10:00:00,122.15817,0.16945969,-0.18876049,0.0044543645,0.12275492,0.023504397,0.19876745,0.1900109,0.1771824,0.27847558,0.28067952,0.18791366,0.00056
18.6,56,9.6,18.3,13.2,0.0,0.0,0.0,0.0,0,1020.2,1006.6,1,0,0,0,0.29,0.94,,3600.0,1.3,,1.3,,,326,,326,,,12.2,19.9,16.4,19.9,24.1,0.147,0.174,0.242,0.301,521.0,428.0,93.0,832.4,575.1,472.4,102.7,918.8,727.3,802.8,765.0,11.5,,,,,,,1,521.0,26.873,80.9233,Lucknow,2000-01-01 10:00:00,122.15817,0.16945969,-0.18876049,0.0044543645,0.12275492,0.023504397,0.19876745,0.1900109,0.1771824,0.27847558,0.28067952,0.18791366,0.00056
18.6,56,9.7,18.3,13.3,0.0,0.0,0.0,0.0,0,1020.2,1006.1,1,0,0,0,0.29,0.93,,3600.0,1.3,,1.3,,,326,,326,,,12.2,20.1,16.5,20.0,24.3,0.146,0.174,0.241,0.298,521.0,428.0,93.0,830.9,575.0,472.4,102.6,917.0,728.6,804.1,765.0,11.5,,,,,,,1,521.0,26.7829,80.9233,Lucknow,2000-01-01 10:00:00,122.15817,0.16945969,-0.18876049,0.0044543645,0.12275492,0.023504397,0.19876745,0.1900109,0.1771824,0.27847558,0.28067952,0.18791366,0.00056
18.6,56,9.8,18.4,13.3,0.0,0.0,0.0,0.0,0,1020.2,1005.7,1,0,0,0,0.29,0.94,,3600.0,1.3,,1.3,,,326,,326,,,12.2,20.0,16.4,19.9,24.2,0.147,0.175,0.244,0.305,521.0,428.0,93.0,829.4,574.9,472.3,102.6,915.2,729.9,805.5,765.0,11.5,,,,,,,1,521.0,26.7829,80.9737,Lucknow,2000-01-01 10:00:00,122.15817,0.16945969,-0.18876049,0.0044543645,0.12275492,0.023504397,0.19876745,0.1900109,0.1771824,0.27847558,0.28067952,0.18791366,0.00056
18.5,56,9.6,18.3,13.2,0.0,0.0,0.0,0.0,0,1020.2,1005.6,0,0,0,0,0.29,0.94,,3600.0,0.7,,0.7,,,360,,360,,,12.2,19.8,16.3,19.8,24.1,0.147,0.174,0.242,0.301,518.0,426.0,92.0,828.5,571.8,470.2,101.5,914.5,727.3,802.8,750.0,11.2,,,,,,,1,518.0,26.873,80.8728,Lucknow,2000-01-01 10:00:00,122.15817,0.16945969,-0.18876049,0.0044543645,0.12275492,0.023504397,0.19876745,0.1900109,0.1771824,0.27847558,0.28067952,0.18791366,0.00056
19.7,50,9.1,19.7,13.5,0.0,0.0,0.0,0.0,0,1019.6,1006.1,9,8,0,0,0.37,1.14,,3600.0,2.1,,2.6,,,301,,304,,,14.8,22.1,16.7,19.8,24.0,0.144,0.174,0.243,0.304,631.0,531.0,100.0,878.6,659.5,555.0,104.5,918.3,854.9,893.5,930.0,11.7,,,,,,,1,631.0,26.873,80.9737,Lucknow,2000-01-01 11:00:00,122.15817,0.16945969,-0.18876049,0.0044543645,0.12275492,0.023504397,0.19876745,0.1900109,0.1771824,0.27847558,0.28067952,0.18791366,0.00056
